bmi,goal,meal_time,recommendation
23,muscle_gain,lunch,fish_rice
19,muscle_gain,dinner,tofu_steak_rice
37,weight_loss,dinner,clear_soup_tofu
29,weight_loss,lunch,vegetable_dalia
38,weight_loss,lunch,vegetable_dalia
36,weight_loss,dinner,roasted_cauliflower
23,maintenance,dinner,cottage_cheese_salad
27,maintenance,breakfast,oats_fruits
26,maintenance,lunch,chickpea_salad
28,weight_loss,dinner,clear_soup_tofu
38,weight_loss,dinner,moong_dal_chilla
40,weight_loss,lunch,clear_soup_crackers
39,weight_loss,lunch,sprouts_salad
26,maintenance,lunch,dal_roti
33,weight_loss,dinner,clear_soup_tofu
24,maintenance,breakfast,oats_fruits
19,muscle_gain,dinner,grilled_chicken_sweet_potato
37,weight_loss,dinner,clear_soup_tofu
23,maintenance,lunch,mixed_veg_curry_rice
23,maintenance,breakfast,smoothie_oats
22,muscle_gain,breakfast,oatmeal_protein_shake
25,maintenance,dinner,baked_fish_veggies
28,weight_loss,lunch,clear_soup_crackers
22,maintenance,breakfast,smoothie_oats
23,maintenance,breakfast,oats_fruits
28,weight_loss,lunch,clear_soup_crackers
36,weight_loss,dinner,roasted_cauliflower
27,maintenance,lunch,mixed_veg_curry_rice
19,muscle_gain,dinner,lentil_stew_rice
24,maintenance,breakfast,oats_fruits
21,muscle_gain,dinner,tofu_steak_rice
19,muscle_gain,dinner,paneer_roti
37,weight_loss,breakfast,chia_pudding
28,weight_loss,breakfast,black_coffee_omelette
26,maintenance,breakfast,muesli_milk
18,muscle_gain,breakfast,oatmeal_protein_shake
40,weight_loss,breakfast,oats_green_tea
38,weight_loss,lunch,salad_chicken
31,weight_loss,dinner,clear_soup_tofu
33,weight_loss,breakfast,oats_green_tea
26,maintenance,breakfast,poha_with_peanuts
24,maintenance,dinner,vegetable_soup
33,weight_loss,lunch,clear_soup_crackers
19,muscle_gain,dinner,tofu_steak_rice
23,muscle_gain,lunch,beef_stir_fry
33,weight_loss,lunch,sprouts_salad
19,muscle_gain,lunch,beef_stir_fry
17,muscle_gain,breakfast,peanut_butter_toast
22,muscle_gain,lunch,lentils_quinoa
31,weight_loss,breakfast,boiled_eggs_spinach
21,muscle_gain,lunch,fish_rice
25,maintenance,lunch,dal_roti
39,weight_loss,breakfast,boiled_eggs_spinach
21,muscle_gain,lunch,beef_stir_fry
23,maintenance,dinner,tofu_stir_fry
37,weight_loss,breakfast,black_coffee_omelette
22,muscle_gain,lunch,fish_rice
22,maintenance,breakfast,avocado_toast
35,weight_loss,dinner,roasted_cauliflower
27,maintenance,breakfast,muesli_milk
23,maintenance,breakfast,poha_with_peanuts
18,muscle_gain,lunch,chicken_rice
32,weight_loss,lunch,grilled_chicken_salad
36,weight_loss,dinner,clear_soup_tofu
26,maintenance,breakfast,muesli_milk
24,maintenance,lunch,mixed_veg_curry_rice
38,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,lunch,beef_stir_fry
22,maintenance,dinner,baked_fish_veggies
18,muscle_gain,lunch,lentils_quinoa
22,maintenance,lunch,mixed_veg_curry_rice
36,weight_loss,dinner,moong_dal_chilla
19,muscle_gain,breakfast,greek_yogurt_nuts
31,weight_loss,breakfast,oats_green_tea
23,muscle_gain,dinner,lentil_stew_rice
28,weight_loss,breakfast,oats_green_tea
22,maintenance,dinner,baked_fish_veggies
23,maintenance,breakfast,smoothie_oats
28,weight_loss,lunch,salad_chicken
18,muscle_gain,lunch,chicken_rice
17,muscle_gain,dinner,lentil_stew_rice
40,weight_loss,breakfast,oats_green_tea
31,weight_loss,breakfast,fruit_bowl
22,maintenance,lunch,mixed_veg_curry_rice
37,weight_loss,breakfast,oats_green_tea
22,muscle_gain,breakfast,oatmeal_protein_shake
36,weight_loss,lunch,sprouts_salad
22,muscle_gain,breakfast,peanut_butter_toast
19,muscle_gain,breakfast,paneer_paratha
21,muscle_gain,dinner,tofu_steak_rice
23,maintenance,lunch,quinoa_bowl
30,weight_loss,lunch,grilled_chicken_salad
23,maintenance,lunch,quinoa_bowl
25,maintenance,breakfast,smoothie_oats
22,maintenance,lunch,rice_dal_salad
39,weight_loss,dinner,boiled_vegetables
35,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,lunch,chicken_rice
39,weight_loss,dinner,boiled_vegetables
26,maintenance,lunch,rice_dal_salad
21,muscle_gain,breakfast,peanut_butter_toast
35,weight_loss,lunch,salad_chicken
27,maintenance,lunch,chickpea_salad
34,weight_loss,lunch,clear_soup_crackers
38,weight_loss,lunch,clear_soup_crackers
25,maintenance,lunch,dal_roti
40,weight_loss,dinner,clear_soup_tofu
23,muscle_gain,lunch,fish_rice
39,weight_loss,lunch,clear_soup_crackers
20,muscle_gain,dinner,eggs_roti
21,muscle_gain,breakfast,oatmeal_protein_shake
20,muscle_gain,dinner,eggs_roti
39,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,lunch,beef_stir_fry
23,maintenance,breakfast,smoothie_oats
37,weight_loss,breakfast,fruit_bowl
26,maintenance,lunch,dal_roti
27,maintenance,breakfast,avocado_toast
23,maintenance,lunch,mixed_veg_curry_rice
25,maintenance,dinner,roti_vegetables
22,muscle_gain,lunch,lentils_quinoa
37,weight_loss,breakfast,fruit_bowl
22,muscle_gain,lunch,lentils_quinoa
22,maintenance,breakfast,smoothie_oats
27,maintenance,dinner,vegetable_soup
19,muscle_gain,dinner,eggs_roti
30,weight_loss,dinner,roasted_cauliflower
21,muscle_gain,lunch,fish_rice
33,weight_loss,lunch,sprouts_salad
27,maintenance,breakfast,muesli_milk
26,maintenance,lunch,chickpea_salad
20,muscle_gain,lunch,chicken_rice
25,maintenance,breakfast,smoothie_oats
24,maintenance,dinner,roti_vegetables
28,weight_loss,breakfast,black_coffee_omelette
40,weight_loss,breakfast,black_coffee_omelette
23,maintenance,breakfast,oats_fruits
17,muscle_gain,breakfast,oatmeal_protein_shake
26,maintenance,breakfast,muesli_milk
18,muscle_gain,breakfast,oatmeal_protein_shake
36,weight_loss,lunch,sprouts_salad
18,muscle_gain,breakfast,eggs_milk_banana
26,maintenance,breakfast,oats_fruits
35,weight_loss,breakfast,oats_green_tea
38,weight_loss,lunch,clear_soup_crackers
22,maintenance,dinner,roti_vegetables
27,maintenance,lunch,chickpea_salad
18,muscle_gain,lunch,paneer_pulao
39,weight_loss,dinner,soup_salad
20,muscle_gain,dinner,tofu_steak_rice
31,weight_loss,breakfast,fruit_bowl
19,muscle_gain,lunch,lentils_quinoa
33,weight_loss,breakfast,oats_green_tea
23,maintenance,dinner,tofu_stir_fry
23,maintenance,dinner,tofu_stir_fry
18,muscle_gain,breakfast,greek_yogurt_nuts
23,maintenance,dinner,vegetable_soup
26,maintenance,breakfast,oats_fruits
25,maintenance,lunch,quinoa_bowl
22,maintenance,lunch,rice_dal_salad
24,maintenance,lunch,rice_dal_salad
19,muscle_gain,breakfast,oatmeal_protein_shake
34,weight_loss,dinner,boiled_vegetables
17,muscle_gain,breakfast,greek_yogurt_nuts
18,muscle_gain,lunch,chicken_rice
37,weight_loss,lunch,vegetable_dalia
24,maintenance,dinner,roti_vegetables
29,weight_loss,lunch,clear_soup_crackers
36,weight_loss,dinner,clear_soup_tofu
29,weight_loss,dinner,boiled_vegetables
34,weight_loss,breakfast,black_coffee_omelette
36,weight_loss,lunch,vegetable_dalia
21,muscle_gain,breakfast,paneer_paratha
22,muscle_gain,lunch,turkey_sandwich
26,maintenance,lunch,chickpea_salad
18,muscle_gain,breakfast,greek_yogurt_nuts
23,muscle_gain,lunch,chicken_rice
20,muscle_gain,dinner,paneer_roti
33,weight_loss,dinner,boiled_vegetables
26,maintenance,dinner,tofu_stir_fry
22,maintenance,breakfast,avocado_toast
32,weight_loss,dinner,boiled_vegetables
23,maintenance,breakfast,oats_fruits
18,muscle_gain,lunch,beef_stir_fry
29,weight_loss,breakfast,chia_pudding
18,muscle_gain,lunch,beef_stir_fry
27,maintenance,lunch,mixed_veg_curry_rice
28,weight_loss,dinner,roasted_cauliflower
33,weight_loss,lunch,grilled_chicken_salad
18,muscle_gain,lunch,turkey_sandwich
27,maintenance,lunch,chickpea_salad
27,maintenance,lunch,mixed_veg_curry_rice
19,muscle_gain,lunch,chicken_rice
40,weight_loss,lunch,grilled_chicken_salad
22,maintenance,breakfast,smoothie_oats
22,muscle_gain,dinner,lentil_stew_rice
25,maintenance,lunch,dal_roti
31,weight_loss,lunch,vegetable_dalia
30,weight_loss,lunch,sprouts_salad
25,maintenance,breakfast,avocado_toast
23,maintenance,lunch,rice_dal_salad
22,muscle_gain,breakfast,paneer_paratha
39,weight_loss,dinner,soup_salad
29,weight_loss,breakfast,fruit_bowl
21,muscle_gain,breakfast,peanut_butter_toast
17,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,lunch,dal_roti
33,weight_loss,lunch,sprouts_salad
25,maintenance,dinner,tofu_stir_fry
25,maintenance,lunch,quinoa_bowl
36,weight_loss,lunch,sprouts_salad
22,maintenance,lunch,quinoa_bowl
34,weight_loss,breakfast,black_coffee_omelette
35,weight_loss,breakfast,oats_green_tea
23,muscle_gain,lunch,beef_stir_fry
39,weight_loss,lunch,clear_soup_crackers
18,muscle_gain,dinner,eggs_roti
40,weight_loss,dinner,moong_dal_chilla
24,maintenance,lunch,chickpea_salad
20,muscle_gain,lunch,chicken_rice
22,maintenance,breakfast,muesli_milk
23,maintenance,breakfast,poha_with_peanuts
22,muscle_gain,breakfast,oatmeal_protein_shake
17,muscle_gain,breakfast,peanut_butter_toast
22,maintenance,breakfast,smoothie_oats
36,weight_loss,lunch,sprouts_salad
40,weight_loss,lunch,grilled_chicken_salad
23,maintenance,breakfast,avocado_toast
17,muscle_gain,breakfast,peanut_butter_toast
40,weight_loss,breakfast,boiled_eggs_spinach
22,maintenance,dinner,tofu_stir_fry
29,weight_loss,lunch,grilled_chicken_salad
33,weight_loss,breakfast,black_coffee_omelette
34,weight_loss,breakfast,boiled_eggs_spinach
20,muscle_gain,lunch,lentils_quinoa
22,maintenance,dinner,roti_vegetables
40,weight_loss,breakfast,oats_green_tea
35,weight_loss,dinner,soup_salad
23,maintenance,lunch,rice_dal_salad
25,maintenance,lunch,chickpea_salad
23,maintenance,lunch,rice_dal_salad
25,maintenance,breakfast,poha_with_peanuts
22,maintenance,breakfast,avocado_toast
27,maintenance,breakfast,smoothie_oats
22,maintenance,lunch,quinoa_bowl
27,maintenance,dinner,baked_fish_veggies
26,maintenance,lunch,mixed_veg_curry_rice
37,weight_loss,dinner,soup_salad
27,maintenance,dinner,roti_vegetables
17,muscle_gain,lunch,lentils_quinoa
19,muscle_gain,breakfast,paneer_paratha
24,maintenance,breakfast,poha_with_peanuts
19,muscle_gain,dinner,lentil_stew_rice
30,weight_loss,breakfast,oats_green_tea
34,weight_loss,dinner,roasted_cauliflower
26,maintenance,lunch,rice_dal_salad
23,maintenance,dinner,baked_fish_veggies
22,maintenance,lunch,quinoa_bowl
22,maintenance,breakfast,poha_with_peanuts
33,weight_loss,lunch,sprouts_salad
37,weight_loss,dinner,soup_salad
38,weight_loss,lunch,vegetable_dalia
21,muscle_gain,dinner,paneer_roti
29,weight_loss,dinner,boiled_vegetables
19,muscle_gain,lunch,beef_stir_fry
29,weight_loss,lunch,salad_chicken
18,muscle_gain,dinner,lentil_stew_rice
23,muscle_gain,dinner,paneer_roti
22,maintenance,dinner,cottage_cheese_salad
33,weight_loss,breakfast,oats_green_tea
22,muscle_gain,breakfast,eggs_milk_banana
26,maintenance,breakfast,smoothie_oats
17,muscle_gain,dinner,grilled_chicken_sweet_potato
22,muscle_gain,dinner,grilled_chicken_sweet_potato
27,maintenance,breakfast,avocado_toast
19,muscle_gain,lunch,turkey_sandwich
26,maintenance,breakfast,avocado_toast
38,weight_loss,breakfast,chia_pudding
26,maintenance,breakfast,muesli_milk
18,muscle_gain,lunch,chicken_rice
31,weight_loss,breakfast,black_coffee_omelette
36,weight_loss,breakfast,fruit_bowl
24,maintenance,breakfast,smoothie_oats
20,muscle_gain,dinner,eggs_roti
26,maintenance,breakfast,oats_fruits
28,weight_loss,breakfast,boiled_eggs_spinach
37,weight_loss,dinner,soup_salad
26,maintenance,breakfast,avocado_toast
17,muscle_gain,breakfast,oatmeal_protein_shake
33,weight_loss,lunch,clear_soup_crackers
35,weight_loss,lunch,clear_soup_crackers
21,muscle_gain,breakfast,greek_yogurt_nuts
22,muscle_gain,dinner,lentil_stew_rice
17,muscle_gain,dinner,tofu_steak_rice
37,weight_loss,lunch,vegetable_dalia
18,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,breakfast,smoothie_oats
26,maintenance,lunch,chickpea_salad
22,muscle_gain,breakfast,oatmeal_protein_shake
38,weight_loss,lunch,sprouts_salad
23,muscle_gain,lunch,turkey_sandwich
26,maintenance,dinner,baked_fish_veggies
23,maintenance,dinner,baked_fish_veggies
35,weight_loss,dinner,boiled_vegetables
34,weight_loss,breakfast,chia_pudding
36,weight_loss,breakfast,black_coffee_omelette
27,maintenance,breakfast,oats_fruits
36,weight_loss,breakfast,chia_pudding
30,weight_loss,dinner,boiled_vegetables
27,maintenance,lunch,mixed_veg_curry_rice
25,maintenance,breakfast,poha_with_peanuts
23,maintenance,breakfast,avocado_toast
17,muscle_gain,breakfast,oatmeal_protein_shake
39,weight_loss,lunch,salad_chicken
30,weight_loss,breakfast,black_coffee_omelette
37,weight_loss,lunch,salad_chicken
35,weight_loss,breakfast,chia_pudding
26,maintenance,breakfast,muesli_milk
19,muscle_gain,dinner,tofu_steak_rice
22,muscle_gain,breakfast,eggs_milk_banana
23,muscle_gain,breakfast,eggs_milk_banana
28,weight_loss,breakfast,boiled_eggs_spinach
35,weight_loss,breakfast,black_coffee_omelette
18,muscle_gain,breakfast,eggs_milk_banana
35,weight_loss,breakfast,black_coffee_omelette
29,weight_loss,breakfast,black_coffee_omelette
32,weight_loss,dinner,boiled_vegetables
19,muscle_gain,lunch,lentils_quinoa
33,weight_loss,lunch,clear_soup_crackers
35,weight_loss,breakfast,boiled_eggs_spinach
30,weight_loss,lunch,clear_soup_crackers
28,weight_loss,dinner,moong_dal_chilla
33,weight_loss,dinner,clear_soup_tofu
22,muscle_gain,lunch,turkey_sandwich
21,muscle_gain,lunch,beef_stir_fry
23,maintenance,breakfast,oats_fruits
22,muscle_gain,breakfast,peanut_butter_toast
26,maintenance,lunch,chickpea_salad
32,weight_loss,breakfast,fruit_bowl
39,weight_loss,lunch,vegetable_dalia
18,muscle_gain,breakfast,eggs_milk_banana
34,weight_loss,lunch,salad_chicken
23,maintenance,breakfast,muesli_milk
37,weight_loss,breakfast,oats_green_tea
22,maintenance,dinner,tofu_stir_fry
38,weight_loss,lunch,clear_soup_crackers
22,muscle_gain,breakfast,paneer_paratha
22,maintenance,dinner,cottage_cheese_salad
35,weight_loss,dinner,roasted_cauliflower
24,maintenance,dinner,baked_fish_veggies
23,maintenance,breakfast,smoothie_oats
20,muscle_gain,breakfast,eggs_milk_banana
17,muscle_gain,breakfast,paneer_paratha
17,muscle_gain,breakfast,eggs_milk_banana
21,muscle_gain,lunch,beef_stir_fry
40,weight_loss,breakfast,black_coffee_omelette
22,muscle_gain,lunch,lentils_quinoa
23,maintenance,breakfast,muesli_milk
39,weight_loss,breakfast,oats_green_tea
31,weight_loss,lunch,clear_soup_crackers
39,weight_loss,breakfast,chia_pudding
40,weight_loss,lunch,grilled_chicken_salad
28,weight_loss,dinner,boiled_vegetables
24,maintenance,lunch,rice_dal_salad
22,muscle_gain,lunch,paneer_pulao
23,maintenance,dinner,baked_fish_veggies
17,muscle_gain,dinner,lentil_stew_rice
19,muscle_gain,dinner,grilled_chicken_sweet_potato
36,weight_loss,lunch,sprouts_salad
34,weight_loss,breakfast,boiled_eggs_spinach
27,maintenance,dinner,baked_fish_veggies
40,weight_loss,breakfast,boiled_eggs_spinach
31,weight_loss,breakfast,black_coffee_omelette
35,weight_loss,lunch,salad_chicken
18,muscle_gain,lunch,fish_rice
29,weight_loss,lunch,clear_soup_crackers
27,maintenance,breakfast,oats_fruits
25,maintenance,dinner,vegetable_soup
23,maintenance,dinner,vegetable_soup
36,weight_loss,lunch,sprouts_salad
26,maintenance,lunch,dal_roti
22,maintenance,lunch,mixed_veg_curry_rice
35,weight_loss,lunch,vegetable_dalia
29,weight_loss,lunch,clear_soup_crackers
17,muscle_gain,dinner,paneer_roti
40,weight_loss,breakfast,oats_green_tea
40,weight_loss,breakfast,boiled_eggs_spinach
20,muscle_gain,breakfast,greek_yogurt_nuts
31,weight_loss,breakfast,chia_pudding
17,muscle_gain,lunch,paneer_pulao
24,maintenance,breakfast,smoothie_oats
18,muscle_gain,dinner,tofu_steak_rice
33,weight_loss,dinner,roasted_cauliflower
22,maintenance,breakfast,muesli_milk
26,maintenance,lunch,chickpea_salad
23,muscle_gain,breakfast,greek_yogurt_nuts
25,maintenance,dinner,roti_vegetables
33,weight_loss,dinner,roasted_cauliflower
31,weight_loss,breakfast,oats_green_tea
32,weight_loss,breakfast,oats_green_tea
33,weight_loss,lunch,vegetable_dalia
24,maintenance,breakfast,avocado_toast
24,maintenance,breakfast,muesli_milk
24,maintenance,lunch,quinoa_bowl
34,weight_loss,breakfast,black_coffee_omelette
25,maintenance,breakfast,muesli_milk
26,maintenance,breakfast,oats_fruits
40,weight_loss,lunch,salad_chicken
24,maintenance,breakfast,avocado_toast
27,maintenance,dinner,cottage_cheese_salad
35,weight_loss,lunch,grilled_chicken_salad
25,maintenance,breakfast,oats_fruits
36,weight_loss,breakfast,boiled_eggs_spinach
30,weight_loss,breakfast,black_coffee_omelette
19,muscle_gain,lunch,lentils_quinoa
23,maintenance,dinner,tofu_stir_fry
19,muscle_gain,breakfast,oatmeal_protein_shake
25,maintenance,breakfast,oats_fruits
22,maintenance,breakfast,poha_with_peanuts
23,muscle_gain,breakfast,oatmeal_protein_shake
24,maintenance,dinner,tofu_stir_fry
19,muscle_gain,breakfast,paneer_paratha
23,maintenance,lunch,chickpea_salad
27,maintenance,dinner,tofu_stir_fry
18,muscle_gain,breakfast,peanut_butter_toast
25,maintenance,breakfast,smoothie_oats
38,weight_loss,breakfast,black_coffee_omelette
25,maintenance,dinner,roti_vegetables
37,weight_loss,dinner,boiled_vegetables
23,maintenance,dinner,tofu_stir_fry
29,weight_loss,breakfast,fruit_bowl
23,maintenance,dinner,tofu_stir_fry
35,weight_loss,breakfast,oats_green_tea
23,muscle_gain,lunch,paneer_pulao
31,weight_loss,lunch,vegetable_dalia
26,maintenance,breakfast,oats_fruits
23,muscle_gain,breakfast,oatmeal_protein_shake
27,maintenance,lunch,rice_dal_salad
18,muscle_gain,breakfast,greek_yogurt_nuts
31,weight_loss,dinner,roasted_cauliflower
37,weight_loss,dinner,clear_soup_tofu
27,maintenance,lunch,mixed_veg_curry_rice
19,muscle_gain,dinner,tofu_steak_rice
33,weight_loss,lunch,salad_chicken
32,weight_loss,breakfast,oats_green_tea
40,weight_loss,dinner,boiled_vegetables
38,weight_loss,dinner,soup_salad
19,muscle_gain,breakfast,greek_yogurt_nuts
27,maintenance,breakfast,poha_with_peanuts
25,maintenance,dinner,cottage_cheese_salad
27,maintenance,lunch,chickpea_salad
17,muscle_gain,lunch,turkey_sandwich
20,muscle_gain,lunch,paneer_pulao
21,muscle_gain,breakfast,paneer_paratha
39,weight_loss,breakfast,oats_green_tea
39,weight_loss,dinner,soup_salad
26,maintenance,breakfast,avocado_toast
25,maintenance,lunch,mixed_veg_curry_rice
20,muscle_gain,dinner,tofu_steak_rice
34,weight_loss,dinner,boiled_vegetables
40,weight_loss,breakfast,black_coffee_omelette
31,weight_loss,lunch,vegetable_dalia
34,weight_loss,breakfast,boiled_eggs_spinach
39,weight_loss,breakfast,boiled_eggs_spinach
32,weight_loss,dinner,boiled_vegetables
39,weight_loss,dinner,roasted_cauliflower
26,maintenance,breakfast,avocado_toast
26,maintenance,lunch,rice_dal_salad
18,muscle_gain,lunch,chicken_rice
32,weight_loss,lunch,salad_chicken
23,muscle_gain,breakfast,peanut_butter_toast
20,muscle_gain,breakfast,paneer_paratha
40,weight_loss,lunch,salad_chicken
24,maintenance,lunch,chickpea_salad
23,maintenance,dinner,tofu_stir_fry
27,maintenance,breakfast,oats_fruits
23,maintenance,dinner,tofu_stir_fry
23,maintenance,lunch,chickpea_salad
22,maintenance,breakfast,smoothie_oats
22,maintenance,dinner,tofu_stir_fry
23,muscle_gain,breakfast,peanut_butter_toast
21,muscle_gain,breakfast,peanut_butter_toast
21,muscle_gain,lunch,turkey_sandwich
23,maintenance,breakfast,avocado_toast
40,weight_loss,lunch,vegetable_dalia
37,weight_loss,lunch,salad_chicken
26,maintenance,lunch,rice_dal_salad
18,muscle_gain,lunch,turkey_sandwich
40,weight_loss,dinner,moong_dal_chilla
25,maintenance,breakfast,smoothie_oats
40,weight_loss,lunch,clear_soup_crackers
20,muscle_gain,lunch,beef_stir_fry
23,muscle_gain,lunch,fish_rice
25,maintenance,breakfast,poha_with_peanuts
33,weight_loss,lunch,salad_chicken
24,maintenance,lunch,mixed_veg_curry_rice
19,muscle_gain,lunch,lentils_quinoa
27,maintenance,dinner,roti_vegetables
40,weight_loss,lunch,grilled_chicken_salad
18,muscle_gain,dinner,grilled_chicken_sweet_potato
21,muscle_gain,breakfast,greek_yogurt_nuts
19,muscle_gain,dinner,tofu_steak_rice
24,maintenance,dinner,cottage_cheese_salad
19,muscle_gain,dinner,grilled_chicken_sweet_potato
23,maintenance,dinner,baked_fish_veggies
19,muscle_gain,breakfast,oatmeal_protein_shake
22,maintenance,lunch,quinoa_bowl
35,weight_loss,dinner,clear_soup_tofu
21,muscle_gain,lunch,fish_rice
